59.29963	36.07187
59.46041	36.0034
>>
61.15982	27.76929   Birg f.
61.3529	        27.51615
61.48713	27.34807
61.57133	27.2299
61.60856	27.2058
61.63254	27.19505
>>
51.24718	29.53942  Borazjan f.
51.28963	29.45016
51.29483	29.26479
51.30661	29.04444
51.31073	28.8941
51.31533	28.79991
51.34211	28.65849
51.39052	28.51325
51.44348	28.35817
51.50556	28.20967
51.51895	28.11698
51.51989	27.89751
>>
48.1552	        32.60092  Dezful-Embayment f.
48.31762	32.58075
48.46529	32.53153
48.57232	32.46972
48.65969	32.38931
48.71482	32.36366
48.79501	32.33206
48.83816	32.2988
48.91084	32.2527
48.99187	32.20342
49.00536	32.18289
49.02549	32.1169
49.04698	32.10022
49.10282	32.05679
49.12037	32.03642
49.15375	32.02724
49.18227	32.03191
49.18675	32.02505
49.19626	32.00082
49.2013	        31.98343
49.21546	31.94882
49.29791	31.86416
49.39801	31.75193
49.52544	31.66177
49.61504	31.58766
49.66283	31.52958
49.73147	31.46161
49.7868	        31.4143
49.85575	31.33571
49.89543	31.27017
>>
50.24836	31.99427  Dopolan f.
50.312	        31.91588
50.3585	        31.88573
50.39227	31.87961
50.409	        31.88013
50.44699	31.89421
50.49275	31.92432
50.53797	31.92569
50.58649	31.92857
50.6133	        31.92936
50.65384	31.92192
50.70046	31.8859
50.77639	31.82628
50.84509	31.77932
50.87733	31.76726
50.90511	31.73928
50.93129	31.70835
50.9519	        31.69309
50.99749	31.68136
51.03623	31.67374
51.07803	31.67481
51.09475	31.67523
51.14668	31.67366
51.17538	31.66575
>>
60.25517	32.26593  E-Neh f.
60.2817	        32.14835
60.30276	32.07825
60.29667	31.98401
60.26777	31.86537
60.21526	31.7078
60.19083	31.58891
60.16649	31.47001
60.13314	31.27145
60.12631	31.15899
60.08477	31.02987
60.02379	30.85429
60.01789	30.82545
>>
50.25058	35.7704  Eshtehard f.
50.27652	35.76881
50.30905	35.75625
50.33376	35.74838
50.349	        35.74768
50.36395	35.75314
50.3966	        35.7704
50.431	        35.78276
50.45245	35.77974
50.46955	35.77158
50.48812	35.76474
50.51709	35.76319
50.60025	35.77457
50.64089	35.78456
50.66971	35.78672
50.73527	35.78378
50.79516	35.77068
50.85682	35.75137
50.91125	35.72186
>>
51.51733	35.60196   Eyvanekey f.
51.63941	35.52388
51.82849	35.45562
52.05432	35.36009
52.20306	35.32452
>>
58.23846	34.2108   Fardows f.
58.51572	33.95695
58.66455	33.78375
58.97827	33.52394
>>
54.1806	        28.80268  HZF
54.43929	28.72622
54.60559	28.66271
54.73307	28.59651
54.8546	        28.55126
54.93756	28.52451
54.97304	28.50326
55.11171	28.39977
>>
54.59241	28.44783  HZF
54.75792	28.36245
54.87284	28.31454
54.98481	28.25655
55.07174	28.24356
55.14762	28.25552
55.21505	28.26004
55.26271	28.25221
55.30461	28.22941
55.40276	28.22111
55.46175	28.22558
55.58827	28.24183
55.63599	28.24134
55.73117	28.22036
55.78682	28.18477
55.85632	28.13905
55.94181	28.04314
56.03349	27.99203
56.0919	        27.96627
56.14994	27.92055
56.19395	27.87497
56.25754	27.8316
56.30478	27.81341
56.3745	        27.80235
56.46883	27.76339
56.50686	27.70783
56.53917	27.64737
56.62727	27.58594
56.68245	27.55499
56.73792	27.53901
56.82713	27.53484
56.8638	        27.50807
56.90395	27.43488
56.97682	27.33357
57.05428	27.19716
57.09288	27.06901
57.09039	26.96668
57.11425	26.80634
57.12825	26.67943
57.14329	26.61417
57.16684	26.5587
57.21741	26.47771
57.22912	26.39252
57.24634	26.30719
57.26795	26.1768
57.26792	26.06438
57.2881	        25.98895
57.32225	25.92325
57.37257	25.84465
57.38318	25.82944
>>
45.65733	35.57648  HZF
45.7737	        35.46028
45.87407	35.31162
45.95128	35.10665
45.9792	        35.01506
46.03903	34.93346
46.2306 	34.75166
46.40752	34.58171
46.67917	34.3223
46.81155	34.19796
46.95985	34.10169
47.07152	34.04988
47.25335	33.99422
47.47276	33.93262
47.63071	33.87892
47.90802	33.71803
48.19447	33.54513
48.43751	33.38113
48.68487	33.28321
49.00851	33.21936
49.17384	33.16377
49.38494	33.00671
49.50022	32.91247
49.53225	32.84199
49.53225	32.84199
49.53225	32.84199
49.53225	32.84199
>>
55.95058	32.20618  Jafarabad f.
55.98257	32.12582
56.00996	32.08776
56.03598	32.04858
56.042	        32.01422
56.05185	31.97068
56.06575	31.92936
56.12952	31.84508
56.17615	31.77584
56.26011	31.70948
>>
56.09485	36.77602  Jajaram f.
56.20922	36.83125
56.31846	36.90007
56.40573	36.98509
56.44877	37.00484
56.48577	37.01102
56.5792	        37.00939
56.67864	37.01893
56.7159	        37.03187
56.7712	        37.07627
>>
59.03271	35.10883  Jangal f.
59.05048	35.04754
59.10849	34.97995
59.15484	34.91278
59.22962	34.86998
59.35404	34.81872
59.48985	34.7669
59.562	        34.71761
59.60807	34.68375
59.66967	34.6524
59.7087	        34.62997
59.77604	34.56962
59.82858	34.51948
59.9065	        34.4761
>>
51.16236	35.4957   Kahrizak f.
51.21725	35.52068
51.25334	35.5241
51.30003	35.52656
51.37441	35.5136
51.4095	        35.50211
51.4674	        35.48498
51.49604	35.48568
51.53693	35.48047
51.54899	35.48075
51.56684	35.48861
51.57568	35.49499
51.58612	35.49894
>>
50.97958	36.30729  Kandovan f.
51.18097	36.23234
51.33498	36.17346
51.41951	36.14789
51.48459	36.14698
51.63951	36.14565
51.85026	36.14283
>>
60.24141	28.36996  Kaskin f.
60.25634	28.25233
60.25411	28.21135
60.25171	28.1672
60.25538	28.10382
60.26785	28.07165
60.29719	28.02292
60.32885	27.95198
60.3381	        27.92627
60.34009	27.89773
60.32301	27.84475
60.30814	27.76637
60.32207	27.6962
60.3397	        27.62903
60.36826	27.56768
60.4126	        27.53722
60.49348	27.46402
>>
54.96461	37.0072  Khazar f.
54.50611	36.85392
54.16769	36.79911
54.06629	36.76706
54.01004	36.73055
53.91998	36.7211
53.76798	36.72034
53.70612	36.71088
53.55997	36.6872
53.42485	36.67866
53.28348	36.6239
53.13794	36.54214
53.05791	36.52214
53.00642	36.49098
52.89867	36.43997
52.81861	36.43126
52.75786	36.39986
52.70179	36.37232
52.59821	36.36693
52.48482	36.38043
52.36677	36.3899
52.31477	36.39664
52.23901	36.41054
52.20007	36.45948
52.16216	36.46642
52.07678	36.48385
51.91527	36.52256
51.83934	36.53622
51.70644	36.55997
51.61109	36.5883
51.50217	36.59713
51.41563	36.64078
51.37773	36.64362
51.17862	36.66123
50.96211	36.69725
50.81184	36.78436
50.67459	36.89075
50.60136	36.93801
50.49526	36.97652
50.35156	37.00595
50.27465	37.02618
50.19199	37.0652
50.07366	37.14862
50.05437	37.19088
>>
53.87715	27.65784  Lar f.
54.01504	27.5833
54.13798	27.54379
54.26576	27.53058
54.36405	27.53048
54.51153	27.54783
54.74286	27.61311
54.82649	27.61275
>>
57.06073	38.52865  Main Kopehdagh f.
56.71293	38.73053
56.31205	38.92334
56.0603	        39.03762
55.73436	39.16985
55.26535	39.31987
54.73749	39.47254
54.29306	39.56546
54.08191	39.58259
>>
49.09077	33.50033  Main Zagros Reverse f.
49.1685	        33.49233
49.27509	33.4487
49.47439	33.30119
49.58471	33.1782
49.6943	        33.06353
49.72256	33.03346
49.7547	        32.99221
49.84555	32.91064
50.00305	32.79202
50.14877	32.66678
50.22185	32.5956
50.31808	32.5251
50.37503	32.4363
50.55653	32.3031
50.80825	32.14042
50.96069	32.04824
51.15685	31.92576
51.29325	31.79588
51.43754	31.72268
51.5249  	31.67075
51.76797	31.46315
51.9306	        31.34811
52.06071	31.27105
52.18423	31.18517
52.46193	30.917
52.66784	30.75228
52.79956	30.69992
52.92101	30.67286
53.01937	30.65683
53.0915	        30.6433
53.16047	30.61837
53.28582	30.50577
53.3765	        30.43101
53.5631	        30.35833
53.67438	30.29922
53.87059	30.15792
54.00102	30.10143
54.04016	30.06173
54.08918	29.9254
54.12178	29.83449
54.13485	29.75206
54.1706	        29.6725
54.19008	29.60999
54.23545	29.54462
54.24192	29.48492
54.29367	29.38824
54.4292	        29.22037
54.49738	29.16663
54.52315	29.14952
54.57156	29.14943
54.61348	29.14078
54.74839	29.00951
54.86713	28.92084
54.95693	28.8635
54.96647	28.84638
54.97237	28.76669
55.00096	28.71531
55.08394	28.63802
55.17002	28.56062
55.24685	28.53729
55.29467	28.50279
55.31699	28.48838
55.36182	28.47948
55.40349	28.47627
55.45758	28.43596
55.5466	        28.36966
55.65199	28.34015
55.72244	28.33654
55.76068	28.32188
55.80862	28.3128
55.84069	28.31525
55.89215	28.32886
55.98195	28.33343
56.09048	28.34157
56.12898	28.34389
56.17344	28.3205
56.21732	28.26578
56.25821	28.22536
56.35044	28.19263
56.45546	28.1625
56.52251	28.15569
56.57339	28.14058
56.63637	28.09395
56.68357	28.05895
56.77572	28.03448
56.84562	28.0161
56.86438	27.99866
56.8703	        27.97863
56.85574	27.90207
56.85169	27.86513
56.85369	27.81385
56.86466	27.73679
56.92124	27.56774
56.98214	27.45267
57.07221	27.36542
57.13986	27.27573
57.18291	27.22072
57.21835	27.11744
57.25893	27.01386
>>
48.41668	37.59514  Masulel f.
48.45804	37.49695
48.49106	37.46339
48.57529	37.37814
48.63183	37.3457
48.6782	        37.31273
48.69854	37.2649
48.72462	37.23091
48.7578	        37.19185
48.82032	37.11889
48.87413	37.0726
48.94542	37.01628
49.00814	36.93506
>>
54.04752	27.07476  MFF
54.13107	27.05149
54.17138	27.0515
54.21169	27.06446
54.26065	27.08514
54.33558	27.12393
54.37017	27.13942
54.38746	27.14459
54.43359	27.14709
54.4768	        27.13664
54.63513	27.07665
54.81649	27.04743
54.86837	27.05238
54.9375	        27.05202
54.97209	27.057
55.02682	27.05669
55.13919	27.05855
55.17949	27.05309
55.20825	27.0477
55.30319	27.034
55.38066	27.00228
55.44938	26.96281
55.48085	26.9444
55.51246	26.93892
55.55276	26.93852
55.57002	26.93834
55.61637	26.96379
55.76003	27.03798
>>
48.90801	32.79602  MFF
48.98796	32.70593
49.0627	        32.63564
49.18098	32.55703
49.26027	32.47008
49.34881	32.35332
49.4959	        32.23538
49.53597	32.21685
49.57703	32.1783
49.63303	32.07342
49.66976	32.04134
49.73877	31.98701
49.80381	31.93252
49.82937	31.88661
49.83307	31.80647
49.87161	31.73091
49.92937	31.65932
49.98242	31.60427
50.0409	        31.51258
50.20758	31.33733
50.21754	31.28412
>>
51.61687	28.282     MFF
51.66899	28.21004
51.80393	28.09186
51.92561	27.99297
52.10163	27.83582
52.23829	27.74801
52.34871	27.71587
52.40251	27.68849
52.50421	27.60554
52.78253	27.42616
52.82391	27.3732
52.8936	        27.30364
53.06354	27.20961
53.28617	27.13535
53.41768	27.09961
53.53966	27.08053
53.60218	27.07238
53.66475	27.05576
53.71793	27.04189
53.81802	27.00285
53.85872	26.97484
53.9275	        26.93842
54.00557	26.91887
54.11171	26.90209
>>
49.92822	31.28719  MFF
50.02609	31.10028
50.10186	31.04286
50.14037	30.99832
50.30302	30.79906
>>
51.31533	28.79991  MFF
51.37971	28.72326
51.45835	28.67351
51.55221	28.61258
51.73754	28.48856
51.90143	28.34674
>>
46.34513	33.23392
46.5938	        33.11115
46.62499	33.05494
46.68135	32.9511
46.74866	32.90153
46.84154	32.86242
46.93694	32.85159
47.01077	32.82175
47.14654	32.77216
47.22684	32.75189
47.33658	32.70522
47.38377	32.68609
47.41009	32.67665
47.42479	32.6759
47.44131	32.67528
47.46478	32.67969
47.49429	32.70153
47.51411	32.70573
47.54353	32.70422
47.59434	32.68521
>>
45.80281	33.8759   MFF
45.85485	33.79378
45.94472	33.67335
45.99959	33.65736
46.07859	33.63402
46.13848	33.60934
46.22475	33.55226
46.3224	        33.46174
46.45152	33.3498
46.56004	33.2759
>>
45.67941	34.71626  MFF
45.7275	        34.64619
45.77747	34.57803
45.82773	34.52777
45.88614	34.48166
46.02154	34.39601
>>
50.66878	30.59096  Mishan
50.73116	30.49833
50.7796	        30.44674
50.84801	30.41184
51.05965	30.30015
51.22533	30.21486
51.29306	30.19411
>>
50.42006	36.13061  Mosha f.
50.55995	36.05278
50.64312	36.02055
50.72889	36.01688
50.8065	        36.02243
50.86468	36.02735
50.91821	36.05114
50.98032	36.0561
51.04256	36.05789
51.1239	        36.06966
51.1588	        36.0738
51.21365	36.06578
51.26905	36.04186
51.33176	36.03081
51.33977	36.02466
51.34811	36.00903
51.34866	35.99316
51.35688	35.9807
51.37655	35.97486
51.41932	35.97593
51.51728	35.95612
51.64779	35.88941
51.83302	35.80468
52.0557	        35.7585
52.28577	35.71837
52.44931	35.69575
52.64352	35.68925
>>
49.56951	36.39082  North Qazvin f.
49.64577	36.40878
49.73547	36.40574
49.81263	36.40876
49.87205	36.40114
49.94021	36.38229
50.0162	        36.36862
50.08999	36.35811
50.16959	36.35275
50.23676	36.35183
50.27916	36.35825
>>
44.87729	38.30158  North Tabriz f.
44.97238	38.26288
45.01266	38.25953
45.07437	38.26953
45.15427	38.30254
45.20419	38.30653
45.26726	38.32317
45.34287	38.34077
45.40097	38.34698
45.4749	        38.37933
45.50295	38.39642
>>
45.32671	38.44711   North Tabriz f.
45.67357	38.34703
46.09817	38.22939
46.2309	        38.16157
46.48707	38.04139
46.69478	37.91184
46.91612	37.77721
47.09595	37.63401
47.31535	37.50393
>>
58.18815	36.48232  Nayshabur f.
58.46531	36.37755
58.74207	36.27811
58.81124	36.24809
58.87066	36.20401
>>
52.34117	28.84327  Qir f.
52.41566	28.72615
52.45511	28.64564
52.45953	28.60856
52.47961	28.5447
52.49515	28.52463
52.51059	28.5113
52.58724	28.47511
52.72824	28.45648
52.85764	28.45109
52.89207	28.43454
53.05247	28.37521
53.38429	28.24253
>>
60.4598	        26.86003 Lashar f.
60.41295	26.80914
60.39039	26.75278
60.35455	26.72343
60.16848	26.62992
60.02881	26.57838
59.9122	        26.49481
>>
61.51659	26.92003  South Zabooli f.
61.6108	        26.90876
61.66955	26.89299
61.75367	26.83478
61.85665	26.74391
61.88381	26.7298
61.9784	        26.72774
62.14765	26.74038
62.29093	26.73218
62.37542	26.73676
62.50969	26.75096
62.64161	26.78095
62.78616	26.79108
62.91185	26.78332
63.08128	26.79791
63.12315	26.79525
63.20269	26.78071
>>
56.91335	36.41666  Sabzevar f.
57.30835	36.31456
57.45973	36.26296
57.56501	36.24112
57.6353	        36.22969
57.70304	36.22784
>>
50.312	        31.91588  Sabzkuh f.
50.38039	31.84189
50.43085	31.79463
50.47927	31.75586
50.5185	        31.73694
50.55583	31.72368
50.60275	31.72218
50.6646	        31.72396
50.70948	31.73244
50.77293	31.7371
50.88859	31.73309
50.90511	31.73928
>>
58.15619	29.59366  Shahdad f.
58.13136	29.83995
58.10843	29.93683
58.06293	30.04101
57.98791	30.17253
57.85543	30.30228
57.75442	30.35808
57.5999	        30.41519
>>
53.7464	        26.72094  ZFF
53.86749	26.72455
53.95185	26.74455
53.98854	26.75455
54.01424	26.75457
54.07303	26.72481
54.13911	26.7116
54.17949	26.71161
54.21619	26.71159
54.2639	        26.72482
54.3594	        26.78101
54.41086	26.81073
54.4917	        26.81718
54.51372	26.80389
54.57606	26.76066
54.60543	26.75727
54.62748	26.76051
54.68265	26.78349
54.69369	26.78676
54.72306	26.78334
54.74872	26.77
54.81847	26.75976
54.96548	26.77554
55.06109	26.78823
55.33301	26.78955
>>
51.0794	        28.90299  ZFF
51.09216	28.75816
51.09676	28.67343
51.11675	28.57022
51.12681	28.51575
51.17144	28.43945
51.23574	28.33908
51.28652	28.26472
51.38906	28.15183
>>
50.37334	30.13963  ZFF
50.39577	30.06343
50.41341	30.02696
50.51042	29.95574
50.57705	29.91206
50.59125	29.87831
50.60775	29.7791
50.60256	29.74194
50.63932	29.71164
50.78441	29.64433
50.92654	29.56253
51.05298	29.45739
51.16249	29.3688
51.22642	29.32321
>>
49.53225	32.84199  Zardkuh f.
49.74275	32.63786
50.01823	32.40076
50.05093	32.34152
50.08417	32.26948
50.12257	32.22503
50.15775	32.20425
50.17574	32.1847
50.18357	32.15204
50.2092	        32.10347
50.25738	32.07758
50.31805	32.05941
50.38253	32.05227
50.57509	32.05264
>>
47.11681	36.87643  Takht-e-Solaiman f.
47.19876	36.76093
47.237	        36.68039
47.28285	36.58271
47.3198	        36.5146
47.34328	36.45823
47.37095	36.4247
47.43395	36.37569
47.45922	36.36963
>>
57.7729	        36.78704  Rivand f.
57.94945	36.69251
58.04681	36.6664
58.0785	        36.64225
58.14507	36.57726
58.16917	36.56656
58.22226	36.56158
58.27091	36.55008
58.33506	36.52151
58.38584	36.47346
>>
51.85307	35.20929  Garmsar f.
51.91312	35.21232
51.95452	35.21316
52.00674	35.19714
52.06449	35.16632
52.10614	35.15645
52.13202	35.15693
52.17842	35.1642
52.24704	35.21874
52.2851	        35.25351
52.2979 	35.26013
52.33944	35.25658
52.39898	35.25972
52.42952	35.28581
52.53061	35.28742
52.56941	35.29229
>>
52.6361  	35.06512  Kuh-e-Gachab f.
52.71412	35.03568
52.78659	35.03249
52.83695	35.04288
52.89412	35.04915
52.94295	35.05115
52.97845	35.04322
53.01213	35.04362
53.04548	35.069
53.0569	        35.09554
53.0563	        35.13998
53.05592	35.16736
>>
53.12123	35.25038  Kuh-e-Gachab f.
53.17293	35.25651
53.24218	35.2572
53.26917	35.26023
53.31976	35.26904
53.40244	35.28085
53.43105	35.2936
>>
52.88957	34.92939  Kuh-e-Gugerd f.
52.97994	34.91607
53.04707	34.90003
53.08189	34.9052
53.13967	34.93707
53.22071	34.97392
53.37166	35.01854
53.46483	35.02409
53.53766	35.02464
53.59315	35.00581
>>
59.40394	34.90755  Khaf f.
59.49985	34.89558
59.52258	34.88823
59.53384	34.88299
59.57697	34.83175
59.60878	34.78576
59.64716	34.75222
59.72914	34.70719
59.88747	34.62362
>>
56.96459	33.62412  Tabas f.
56.95919	33.56268
56.97133	33.50384
56.98237	33.40982
57.00879	33.36236
57.05936	33.30851
57.20343	33.24083
57.35789	33.17857
>>
